Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Firefox 65.0,,2019-03-12 22:22:48,2019-03-12 22:22:53,5.055s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), homepage_title)",Firefox 65.0,,2019-03-12 22:22:53,2019-03-12 22:22:53,0.514s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Firefox 65.0,,2019-03-12 22:22:53,2019-03-12 22:22:57,3.742s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), issue_sum)",Firefox 65.0,,2019-03-12 22:22:57,2019-03-12 22:22:59,1.924s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/textarea_Lock  Unlock_description""), issue_desc)",Firefox 65.0,,2019-03-12 22:22:59,2019-03-12 22:22:59,0.144s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Create another_Edit""))",Firefox 65.0,,2019-03-12 22:22:59,2019-03-12 22:23:00,0.301s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/a_PAR-5 - This is my issue""))",Firefox 65.0,,2019-03-12 22:23:00,2019-03-12 22:23:10,10.567s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/h1_This is my issue""), issue_sum)",Firefox 65.0,,2019-03-12 22:23:10,2019-03-12 22:23:10,0.045s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap""), issue_desc)",Firefox 65.0,,2019-03-12 22:23:10,2019-03-12 22:23:10,0.028s,PASSED
closeBrowser(),Firefox 65.0,,2019-03-12 22:23:10,2019-03-12 22:23:11,0.669s,PASSED
,,,,,,
Test Cases/WebApp/Create a new issue - recording,Firefox 65.0,"Summary: This is the 1st issue
Description: Should be handled asap",2019-03-12 22:23:11,2019-03-12 22:23:49,38.028s,PASSED
"openBrowser("""")",Firefox 65.0,,2019-03-12 22:23:11,2019-03-12 22:23:13,2.339s,PASSED
"navigateToUrl(""https://id.atlassian.com/login?continue=https%3A%2F%2Fkatalon.atlassian.net%2Flogin%3FredirectCount%3D1"")",Firefox 65.0,,2019-03-12 22:23:13,2019-03-12 22:23:16,2.931s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-12 22:23:16,2019-03-12 22:23:16,0.144s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/span_Continue""))",Firefox 65.0,,2019-03-12 22:23:16,2019-03-12 22:23:17,0.290s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-12 22:23:17,2019-03-12 22:23:20,3.168s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Sign in_idSIButton9""))",Firefox 65.0,,2019-03-12 22:23:20,2019-03-12 22:23:20,0.282s,PASSED
"setEncryptedText(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Enter password_passwd""), ""KLAk0b2rAgvA1EV7zgpKiS/uV+5nc48Y"")",Firefox 65.0,,2019-03-12 22:23:20,2019-03-12 22:23:20,0.069s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Forgot my password_idSIButton9""))",Firefox 65.0,,2019-03-12 22:23:20,2019-03-12 22:23:22,1.420s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_concat(Don  t show this again)_idSIButton9""))",Firefox 65.0,,2019-03-12 22:23:22,2019-03-12 22:23:26,4.096s,PASSED
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Firefox 65.0,,2019-03-12 22:23:26,2019-03-12 22:23:31,5.187s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), ""System dashboard"")",Firefox 65.0,,2019-03-12 22:23:31,2019-03-12 22:23:31,0.064s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Firefox 65.0,,2019-03-12 22:23:31,2019-03-12 22:23:35,4.302s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), ""This is my issue"")",Firefox 65.0,,2019-03-12 22:23:35,2019-03-12 22:23:37,1.857s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/textarea_Lock  Unlock_description""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-12 22:23:37,2019-03-12 22:23:37,0.110s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Create another_Edit""))",Firefox 65.0,,2019-03-12 22:23:37,2019-03-12 22:23:38,0.311s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/a_PAR-5 - This is my issue""))",Firefox 65.0,,2019-03-12 22:23:38,2019-03-12 22:23:48,10.340s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/h1_This is my issue""), ""This is my issue"")",Firefox 65.0,,2019-03-12 22:23:48,2019-03-12 22:23:48,0.047s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-12 22:23:48,2019-03-12 22:23:48,0.034s,PASSED
closeBrowser(),Firefox 65.0,,2019-03-12 22:23:48,2019-03-12 22:23:49,0.872s,PASSED
,,,,,,
Test Cases/WebApp/PAR-1,Firefox 65.0,"Summary: This is the 1st issue
Description: Should be handled asap",2019-03-12 22:23:49,2019-03-12 22:24:20,30.721s,PASSED
"openBrowser("""")",Firefox 65.0,,2019-03-12 22:23:49,2019-03-12 22:23:51,2.197s,PASSED
"navigateToUrl(""https://id.atlassian.com/login?continue=https%3A%2F%2Fkatalon.atlassian.net%2Flogin%3FredirectCount%3D1"")",Firefox 65.0,,2019-03-12 22:23:51,2019-03-12 22:23:54,2.572s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-12 22:23:54,2019-03-12 22:23:54,0.133s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/span_Continue""))",Firefox 65.0,,2019-03-12 22:23:54,2019-03-12 22:23:56,2.137s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-12 22:23:56,2019-03-12 22:23:56,0.098s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Sign in_idSIButton9""))",Firefox 65.0,,2019-03-12 22:23:56,2019-03-12 22:23:56,0.254s,PASSED
"setEncryptedText(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Enter password_passwd""), ""KLAk0b2rAgvA1EV7zgpKiS/uV+5nc48Y"")",Firefox 65.0,,2019-03-12 22:23:56,2019-03-12 22:23:57,0.052s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Forgot my password_idSIButton9""))",Firefox 65.0,,2019-03-12 22:23:57,2019-03-12 22:23:58,1.181s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_concat(Don  t show this again)_idSIButton9""))",Firefox 65.0,,2019-03-12 22:23:58,2019-03-12 22:24:01,3.361s,PASSED
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Firefox 65.0,,2019-03-12 22:24:01,2019-03-12 22:24:05,4.118s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), ""System dashboard"")",Firefox 65.0,,2019-03-12 22:24:05,2019-03-12 22:24:06,0.632s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Firefox 65.0,,2019-03-12 22:24:06,2019-03-12 22:24:08,2.638s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), ""This is my issue"")",Firefox 65.0,,2019-03-12 22:24:08,2019-03-12 22:24:10,1.629s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/textarea_Lock  Unlock_description""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-12 22:24:10,2019-03-12 22:24:10,0.099s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Create another_Edit""))",Firefox 65.0,,2019-03-12 22:24:10,2019-03-12 22:24:10,0.314s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/a_PAR-5 - This is my issue""))",Firefox 65.0,,2019-03-12 22:24:10,2019-03-12 22:24:19,8.445s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/h1_This is my issue""), ""This is my issue"")",Firefox 65.0,,2019-03-12 22:24:19,2019-03-12 22:24:19,0.025s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-12 22:24:19,2019-03-12 22:24:19,0.025s,PASSED
closeBrowser(),Firefox 65.0,,2019-03-12 22:24:19,2019-03-12 22:24:20,0.598s,PASSED
,,,,,,
Test Cases/WebApp/PAR-2,Firefox 65.0,"Summary: Login
Description: Scenario: Logging in with valid credentials
 Given I am at the Account/Login page
  When I fill the account email textbox with value 'myname@mymail.com'
   And I fill the password textbox with value 'mypassword'
   And I click the login button
  Then I should be at the home page",2019-03-12 22:24:20,2019-03-12 22:25:13,52.925s,PASSED
"callTestCase(findTestCase(""WebApp/Login""), [:], STOP_ON_FAILURE)",Firefox 65.0,,2019-03-12 22:24:20,2019-03-12 22:24:38,17.855s,PASSED
"callTestCase(findTestCase(""WebApp/Create a new issue after login""), [""issue_sum"":""This is my issue"", ""issue_desc"":""It needs to be fixed asap""], STOP_ON_FAILURE)",Firefox 65.0,,2019-03-12 22:24:38,2019-03-12 22:25:13,34.982s,PASSED
