Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap""), issue_desc)",Firefox 65.0,,2019-03-12 21:14:25,2019-03-12 21:14:25,0.029s,PASSED
closeBrowser(),Firefox 65.0,,2019-03-12 21:14:25,2019-03-12 21:14:26,0.753s,PASSED
,,,,,,
Test Cases/WebApp/Create a new issue - recording,Firefox 65.0,"Summary: This is the 1st issue
Description: Should be handled asap",2019-03-12 21:14:26,2019-03-12 21:14:55,29.046s,PASSED
"openBrowser("""")",Firefox 65.0,,2019-03-12 21:14:26,2019-03-12 21:14:28,2.422s,PASSED
"navigateToUrl(""https://id.atlassian.com/login?continue=https%3A%2F%2Fkatalon.atlassian.net%2Flogin%3FredirectCount%3D1"")",Firefox 65.0,,2019-03-12 21:14:28,2019-03-12 21:14:31,2.698s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-12 21:14:31,2019-03-12 21:14:31,0.152s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/span_Continue""))",Firefox 65.0,,2019-03-12 21:14:31,2019-03-12 21:14:31,0.320s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-12 21:14:31,2019-03-12 21:14:34,2.220s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Sign in_idSIButton9""))",Firefox 65.0,,2019-03-12 21:14:34,2019-03-12 21:14:34,0.244s,PASSED
"setEncryptedText(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Enter password_passwd""), ""KLAk0b2rAgvA1EV7zgpKiS/uV+5nc48Y"")",Firefox 65.0,,2019-03-12 21:14:34,2019-03-12 21:14:34,0.033s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Forgot my password_idSIButton9""))",Firefox 65.0,,2019-03-12 21:14:34,2019-03-12 21:14:35,1.242s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_concat(Don  t show this again)_idSIButton9""))",Firefox 65.0,,2019-03-12 21:14:35,2019-03-12 21:14:38,2.609s,PASSED
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Firefox 65.0,,2019-03-12 21:14:38,2019-03-12 21:14:43,4.927s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), ""System dashboard"")",Firefox 65.0,,2019-03-12 21:14:43,2019-03-12 21:14:43,0.026s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Firefox 65.0,,2019-03-12 21:14:43,2019-03-12 21:14:45,2.655s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), ""This is my issue"")",Firefox 65.0,,2019-03-12 21:14:45,2019-03-12 21:14:47,1.833s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/textarea_Lock  Unlock_description""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-12 21:14:47,2019-03-12 21:14:47,0.076s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Create another_Edit""))",Firefox 65.0,,2019-03-12 21:14:47,2019-03-12 21:14:48,0.282s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/a_PAR-5 - This is my issue""))",Firefox 65.0,,2019-03-12 21:14:48,2019-03-12 21:14:54,6.654s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/h1_This is my issue""), ""This is my issue"")",Firefox 65.0,,2019-03-12 21:14:54,2019-03-12 21:14:54,0.021s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-12 21:14:54,2019-03-12 21:14:54,0.020s,PASSED
closeBrowser(),Firefox 65.0,,2019-03-12 21:14:54,2019-03-12 21:14:55,0.485s,PASSED
,,,,,,
Test Cases/WebApp/PAR-1,Firefox 65.0,"Summary: This is the 1st issue
Description: Should be handled asap",2019-03-12 21:14:55,2019-03-12 21:15:30,35.199s,PASSED
"openBrowser("""")",Firefox 65.0,,2019-03-12 21:14:55,2019-03-12 21:14:57,1.976s,PASSED
"navigateToUrl(""https://id.atlassian.com/login?continue=https%3A%2F%2Fkatalon.atlassian.net%2Flogin%3FredirectCount%3D1"")",Firefox 65.0,,2019-03-12 21:14:57,2019-03-12 21:14:59,2.428s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-12 21:14:59,2019-03-12 21:14:59,0.112s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/span_Continue""))",Firefox 65.0,,2019-03-12 21:14:59,2019-03-12 21:15:02,3.087s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-12 21:15:02,2019-03-12 21:15:02,0.055s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Sign in_idSIButton9""))",Firefox 65.0,,2019-03-12 21:15:02,2019-03-12 21:15:03,0.240s,PASSED
"setEncryptedText(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Enter password_passwd""), ""KLAk0b2rAgvA1EV7zgpKiS/uV+5nc48Y"")",Firefox 65.0,,2019-03-12 21:15:03,2019-03-12 21:15:03,0.038s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Forgot my password_idSIButton9""))",Firefox 65.0,,2019-03-12 21:15:03,2019-03-12 21:15:04,1.344s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_concat(Don  t show this again)_idSIButton9""))",Firefox 65.0,,2019-03-12 21:15:04,2019-03-12 21:15:07,2.610s,PASSED
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Firefox 65.0,,2019-03-12 21:15:07,2019-03-12 21:15:12,5.491s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), ""System dashboard"")",Firefox 65.0,,2019-03-12 21:15:12,2019-03-12 21:15:12,0.067s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Firefox 65.0,,2019-03-12 21:15:12,2019-03-12 21:15:15,3.121s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), ""This is my issue"")",Firefox 65.0,,2019-03-12 21:15:15,2019-03-12 21:15:18,2.217s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/textarea_Lock  Unlock_description""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-12 21:15:18,2019-03-12 21:15:18,0.095s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Create another_Edit""))",Firefox 65.0,,2019-03-12 21:15:18,2019-03-12 21:15:18,0.293s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/a_PAR-5 - This is my issue""))",Firefox 65.0,,2019-03-12 21:15:18,2019-03-12 21:15:29,11.265s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/h1_This is my issue""), ""This is my issue"")",Firefox 65.0,,2019-03-12 21:15:29,2019-03-12 21:15:29,0.047s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-12 21:15:29,2019-03-12 21:15:29,0.028s,PASSED
closeBrowser(),Firefox 65.0,,2019-03-12 21:15:29,2019-03-12 21:15:30,0.589s,PASSED
,,,,,,
Test Cases/WebApp/PAR-2,Firefox 65.0,"Summary: Login
Description: Scenario: Logging in with valid credentials
 Given I am at the Account/Login page
  When I fill the account email textbox with value 'myname@mymail.com'
   And I fill the password textbox with value 'mypassword'
   And I click the login button
  Then I should be at the home page",2019-03-12 21:15:30,2019-03-12 21:16:10,39.816s,PASSED
"callTestCase(findTestCase(""WebApp/Login""), [:], STOP_ON_FAILURE)",Firefox 65.0,,2019-03-12 21:15:30,2019-03-12 21:15:55,24.746s,PASSED
"callTestCase(findTestCase(""WebApp/Create a new issue after login""), [""issue_sum"":""This is my issue"", ""issue_desc"":""It needs to be fixed asap""], STOP_ON_FAILURE)",Firefox 65.0,,2019-03-12 21:15:55,2019-03-12 21:16:10,14.951s,PASSED
