Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), username)",Chrome 72.0.3626.121,,2019-03-13 14:25:46,2019-03-13 14:25:49,2.984s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Sign in_idSIButton9""))",Chrome 72.0.3626.121,,2019-03-13 14:25:49,2019-03-13 14:25:50,0.106s,PASSED
"setEncryptedText(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Enter password_passwd""), encrypted_password)",Chrome 72.0.3626.121,,2019-03-13 14:25:50,2019-03-13 14:25:50,0.229s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Forgot my password_idSIButton9""))",Chrome 72.0.3626.121,,2019-03-13 14:25:50,2019-03-13 14:25:51,1.063s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_concat(Don  t show this again)_idSIButton9""))",Chrome 72.0.3626.121,,2019-03-13 14:25:51,2019-03-13 14:25:55,4.029s,PASSED
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Chrome 72.0.3626.121,,2019-03-13 14:25:55,2019-03-13 14:26:03,8.333s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), homepage_title)",Chrome 72.0.3626.121,,2019-03-13 14:26:03,2019-03-13 14:26:03,0.031s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Chrome 72.0.3626.121,,2019-03-13 14:26:03,2019-03-13 14:26:03,0.238s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), issue_sum)",Chrome 72.0.3626.121,,2019-03-13 14:26:03,2019-03-13 14:26:05,1.998s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/textarea_Lock  Unlock_description""), issue_desc)",Chrome 72.0.3626.121,,2019-03-13 14:26:05,2019-03-13 14:26:06,0.575s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Create another_Edit""))",Chrome 72.0.3626.121,,2019-03-13 14:26:06,2019-03-13 14:26:06,0.119s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/a_PAR-5 - This is my issue""))",Chrome 72.0.3626.121,,2019-03-13 14:26:06,2019-03-13 14:26:12,5.625s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/h1_This is my issue""), issue_sum)",Chrome 72.0.3626.121,,2019-03-13 14:26:12,2019-03-13 14:26:12,0.115s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap - params"", [""issue_desc"":issue_desc]), issue_desc)",Chrome 72.0.3626.121,,2019-03-13 14:26:12,2019-03-13 14:26:12,0.082s,PASSED
closeBrowser(),Chrome 72.0.3626.121,,2019-03-13 14:26:12,2019-03-13 14:26:12,0.181s,PASSED
