Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/textarea_Lock  Unlock_description""), issue_desc)",Firefox 65.0,,2019-03-13 15:25:23,2019-03-13 15:25:23,0.155s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Create another_Edit""))",Firefox 65.0,,2019-03-13 15:25:23,2019-03-13 15:25:24,0.318s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/a_PAR-5 - This is my issue""))",Firefox 65.0,,2019-03-13 15:25:24,2019-03-13 15:25:35,11.080s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/h1_This is my issue""), issue_sum)",Firefox 65.0,,2019-03-13 15:25:35,2019-03-13 15:25:35,0.067s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap - params"", [""issue_desc"":issue_desc]), issue_desc)",Firefox 65.0,,2019-03-13 15:25:35,2019-03-13 15:25:35,0.022s,PASSED
closeBrowser(),Firefox 65.0,,2019-03-13 15:25:35,2019-03-13 15:25:35,0.685s,PASSED
,,,,,,
Test Cases/WebApp/Create a new issue - recording,Firefox 65.0,"Summary: This is the 1st issue
Description: Should be handled asap",2019-03-13 15:25:35,2019-03-13 15:26:11,35.959s,PASSED
"openBrowser("""")",Firefox 65.0,,2019-03-13 15:25:36,2019-03-13 15:25:38,2.416s,PASSED
maximizeWindow(),Firefox 65.0,,2019-03-13 15:25:38,2019-03-13 15:25:39,0.654s,PASSED
"navigateToUrl(""https://id.atlassian.com/login?continue=https%3A%2F%2Fkatalon.atlassian.net%2Flogin%3FredirectCount%3D1"")",Firefox 65.0,,2019-03-13 15:25:39,2019-03-13 15:25:42,3.662s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-13 15:25:42,2019-03-13 15:25:42,0.114s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/span_Continue""))",Firefox 65.0,,2019-03-13 15:25:42,2019-03-13 15:25:46,3.422s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-13 15:25:46,2019-03-13 15:25:46,0.127s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Sign in_idSIButton9""))",Firefox 65.0,,2019-03-13 15:25:46,2019-03-13 15:25:47,0.731s,PASSED
"setEncryptedText(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Enter password_passwd""), ""KLAk0b2rAgvA1EV7zgpKiS/uV+5nc48Y"")",Firefox 65.0,,2019-03-13 15:25:47,2019-03-13 15:25:47,0.037s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Forgot my password_idSIButton9""))",Firefox 65.0,,2019-03-13 15:25:47,2019-03-13 15:25:48,1.208s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_concat(Don  t show this again)_idSIButton9""))",Firefox 65.0,,2019-03-13 15:25:48,2019-03-13 15:25:52,4.257s,PASSED
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Firefox 65.0,,2019-03-13 15:25:52,2019-03-13 15:25:58,5.714s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), ""System dashboard"")",Firefox 65.0,,2019-03-13 15:25:58,2019-03-13 15:25:58,0.026s,PASSED
delay(2),Firefox 65.0,,2019-03-13 15:25:58,2019-03-13 15:26:00,2.003s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Firefox 65.0,,2019-03-13 15:26:00,2019-03-13 15:26:02,1.638s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), ""This is my issue"")",Firefox 65.0,,2019-03-13 15:26:02,2019-03-13 15:26:03,1.649s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/textarea_Lock  Unlock_description""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-13 15:26:03,2019-03-13 15:26:03,0.122s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Create another_Edit""))",Firefox 65.0,,2019-03-13 15:26:03,2019-03-13 15:26:04,0.731s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/a_PAR-5 - This is my issue""))",Firefox 65.0,,2019-03-13 15:26:04,2019-03-13 15:26:11,6.776s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/h1_This is my issue""), ""This is my issue"")",Firefox 65.0,,2019-03-13 15:26:11,2019-03-13 15:26:11,0.022s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_PAR-5 This is my issue - Jira/p_It needs to be fixed asap""), ""It needs to be fixed asap"")",Firefox 65.0,,2019-03-13 15:26:11,2019-03-13 15:26:11,0.030s,PASSED
closeBrowser(),Firefox 65.0,,2019-03-13 15:26:11,2019-03-13 15:26:11,0.495s,PASSED
,,,,,,
Test Cases/WebApp/PAR-1,Firefox 65.0,"Summary: This is the 1st issue
Description: Should be handled asap",2019-03-13 15:26:11,2019-03-13 15:27:04,52.779s,FAILED
"openBrowser("""")",Firefox 65.0,,2019-03-13 15:26:11,2019-03-13 15:26:13,2.005s,PASSED
"navigateToUrl(""https://id.atlassian.com/login?continue=https%3A%2F%2Fkatalon.atlassian.net%2Flogin%3FredirectCount%3D1"")",Firefox 65.0,,2019-03-13 15:26:14,2019-03-13 15:26:17,3.469s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-13 15:26:17,2019-03-13 15:26:17,0.127s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/span_Continue""))",Firefox 65.0,,2019-03-13 15:26:17,2019-03-13 15:26:17,0.298s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Log in to continue - Log in with Atlassian account/input_Email_username""), ""demo@katalon.com"")",Firefox 65.0,,2019-03-13 15:26:17,2019-03-13 15:26:20,2.782s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Sign in_idSIButton9""))",Firefox 65.0,,2019-03-13 15:26:20,2019-03-13 15:26:20,0.250s,PASSED
"setEncryptedText(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Enter password_passwd""), ""KLAk0b2rAgvA1EV7zgpKiS/uV+5nc48Y"")",Firefox 65.0,,2019-03-13 15:26:20,2019-03-13 15:26:20,0.051s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_Forgot my password_idSIButton9""))",Firefox 65.0,,2019-03-13 15:26:20,2019-03-13 15:26:22,1.116s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_Sign in to your account/input_concat(Don  t show this again)_idSIButton9""))",Firefox 65.0,,2019-03-13 15:26:22,2019-03-13 15:26:25,3.472s,PASSED
"scrollToElement(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), 0)",Firefox 65.0,,2019-03-13 15:26:25,2019-03-13 15:26:30,5.423s,PASSED
"verifyElementText(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/h1_System dashboard""), ""System dashboard"")",Firefox 65.0,,2019-03-13 15:26:30,2019-03-13 15:26:31,0.039s,PASSED
"click(findTestObject(""Object Repository/WebApp/Page_System dashboard - Jira/button_Dashboards_createGlobalItem""))",Firefox 65.0,,2019-03-13 15:26:31,2019-03-13 15:26:31,0.756s,PASSED
"setText(findTestObject(""Object Repository/WebApp/Page_Create issue - Jira/input_Required_summary""), ""This is my issue"")",Firefox 65.0,,2019-03-13 15:26:31,2019-03-13 15:27:04,32.859s,FAILED
,,,,,,
Test Cases/WebApp/PAR-2,Firefox 65.0,"Summary: Login
Description: Scenario: Logging in with valid credentials
 Given I am at the Account/Login page
  When I fill the account email textbox with value 'myname@mymail.com'
   And I fill the password textbox with value 'mypassword'
   And I click the login button
  Then I should be at the home page",2019-03-13 15:27:04,2019-03-13 15:27:50,45.863s,PASSED
"callTestCase(findTestCase(""WebApp/Login""), [:], STOP_ON_FAILURE)",Firefox 65.0,,2019-03-13 15:27:04,2019-03-13 15:27:32,27.829s,PASSED
"callTestCase(findTestCase(""WebApp/Create a new issue after login""), [""issue_sum"":""This is my issue"", ""issue_desc"":""It needs to be fixed asap""], STOP_ON_FAILURE)",Firefox 65.0,,2019-03-13 15:27:32,2019-03-13 15:27:50,17.943s,PASSED
